Date,Open,High,Low,Close,Volume,Adj Close,Daily_Change,Delta_Change,Volatility
2007-04-24,93.960001,96.39000300000001,91.3,93.239998,263813200,12.080132,5.090,-0.29%,761730
2007-04-23,91.59,93.79999699999999,91.42000300000001,93.509997,195072500,12.115113000000001,2.380,2.79%,5446672
2007-04-20,90.889997,91.179997,90.550003,90.969999,130694900,11.786032,0.630,0.78%,1013467
2007-04-19,90.190001,91.249999,89.83,90.270003,106478400,11.695341,1.420,-0.14%,153114
2007-04-18,90.160001,90.850003,89.600001,90.4,116011000,11.712183,1.250,0.06%,64201
2007-04-17,92.000003,92.300003,89.699997,90.349998,187980100,11.705705,2.600,-1.18%,2220491
2007-04-16,90.569997,91.499998,90.250003,91.430003,152258400,11.84563,1.250,1.32%,2007841
2007-04-13,90.899998,91.400002,90.059999,90.240003,179985400,11.691454,1.340,-2.12%,3807043
2007-04-12,92.039997,92.31000300000001,90.72,92.190001,164168900,11.944094999999999,1.590,-0.43%,709231
2007-04-11,93.9,93.950001,92.32999699999999,92.590003,137254600,11.995919,1.620,-1.76%,2417430
2007-04-10,93.670001,94.260001,93.410002,94.250001,88116700,12.210988,0.850,0.64%,564551
2007-04-09,95.210003,95.299998,93.04,93.650001,103335400,12.133252,2.260,-1.09%,1124157
2007-04-05,94.119998,94.679997,93.519998,94.679997,88879000,12.266698,1.160,0.43%,386550
2007-04-04,94.93999699999999,95.140001,94.129998,94.27000100000001,119196000,12.213579,1.010,-0.24%,290109
2007-04-03,94.13999799999999,95.229997,93.760003,94.5,145983600,12.243378,1.470,0.91%,1325002
2007-04-02,94.13999799999999,94.250001,93.02,93.650001,125498100,12.133252,1.230,0.80%,999564
2007-03-30,94.280002,94.679997,92.75,92.909997,150139500,12.037377000000001,1.930,-0.90%,1345261
2007-03-29,94.19,94.19,92.230001,93.750003,181430900,12.146208,1.960,0.55%,992392
2007-03-28,94.880002,95.400001,93.150002,93.239998,235584300,12.080132,2.250,-2.33%,5478719
2007-03-27,95.710001,96.83,94.999998,95.460002,233013200,12.367755,1.830,-0.41%,948093
2007-03-26,93.990002,95.899999,93.299999,95.849998,216246800,12.418283,2.600,2.49%,5387676
2007-03-23,93.35,94.069997,93.299999,93.519998,112721000,12.116408999999999,0.770,-0.47%,527862
2007-03-22,93.730002,94.35999699999999,92.999999,93.960001,140373100,12.173416,1.360,0.10%,134593
2007-03-21,91.990003,94.000002,91.650002,93.86999899999999,171724000,12.161755,2.350,2.61%,4486459
2007-03-20,91.350001,91.839999,91.060001,91.479998,122229100,11.852107,0.780,0.38%,469432
2007-03-19,90.240003,91.549999,89.590001,91.130003,178240300,11.806761999999999,1.960,1.72%,3063851
2007-03-16,89.54,89.989997,89.320002,89.590001,142926000,11.60724,0.670,0.02%,31911
2007-03-15,89.960003,90.359999,89.310001,89.570001,139874700,11.604649,1.050,-0.48%,668282
2007-03-14,88.599998,89.999997,87.92000300000001,89.999997,199146500,11.660359,2.080,1.81%,3604456
2007-03-13,89.409997,90.599998,88.400001,88.400001,216972700,11.453064,2.200,-1.64%,3549022
2007-03-12,88.07,89.989997,87.989998,89.870001,182352100,11.643517,2.000,2.16%,3938504
2007-03-09,88.800003,88.849998,87.399998,87.96999699999999,112959000,11.397353,1.450,-0.03%,38510
2007-03-08,88.589998,88.720001,87.459999,87.999998,127752800,11.40124,1.260,0.32%,407776
2007-03-07,88.049999,88.97,87.449999,87.719998,156571100,11.364964,1.520,-0.53%,834430
2007-03-06,87.8,88.309999,87.399998,88.190002,180796700,11.425857,0.910,2.17%,3916713
2007-03-05,85.89000300000001,88.65,85.76,86.32,209724900,11.183580000000001,2.890,1.07%,2234508
2007-03-02,86.770003,87.540001,85.210001,85.409999,215000100,11.065681,2.330,-1.90%,4074791
2007-03-01,84.030001,88.309999,83.750001,87.06000300000001,353882200,11.279455,4.560,2.90%,10247153
2007-02-28,82.999997,85.600003,82.999997,84.610001,229868800,10.962034,2.600,0.81%,1862405
2007-02-27,86.299999,87.07999699999999,83.41,83.929998,286453300,10.873933000000001,3.670,-5.17%,14822694
2007-02-26,89.84,89.999997,87.610003,88.510003,153962200,11.467316,2.390,-0.63%,967998
2007-02-23,89.159998,90.339998,88.849998,89.070003,129473400,11.53987,1.490,-0.49%,636432
2007-02-22,90.800002,90.810002,88.529997,89.509999,209556200,11.596875,2.280,0.35%,728269
2007-02-21,85.97999899999999,89.489999,85.959998,89.199999,288828400,11.556712,3.530,3.84%,11095865
2007-02-20,84.650002,86.160003,84.159997,85.899997,154425600,11.129164999999999,2.000,1.26%,1947831
2007-02-16,85.250002,85.409999,84.660002,84.829999,99967000,10.990537,0.750,-0.45%,445804
2007-02-15,85.44,85.619997,84.77999799999999,85.210001,90915300,11.039769,0.840,-0.11%,95929
2007-02-14,84.63000100000001,85.639997,84.57,85.300003,126995400,11.05143,1.070,0.71%,899616
2007-02-13,85.16,85.290003,84.3,84.70000300000001,145246500,10.973694,0.990,-0.21%,308019
2007-02-12,84.430003,85.18,83.629998,84.88,181017900,10.997015,1.550,1.93%,3499927
2007-02-09,85.880003,86.199997,83.210002,83.270003,215135200,10.788424000000001,2.990,-3.38%,7264383
2007-02-08,85.429999,86.509997,85.409999,86.180003,169757700,11.165443,1.100,0.03%,59117
2007-02-07,84.479998,86.38000100000001,83.550003,86.150002,266706300,11.161556,2.830,2.38%,6338852
2007-02-06,84.449997,84.46999699999999,82.860001,84.149997,216098400,10.902436,1.610,0.25%,540622
2007-02-05,84.3,85.230001,83.939999,83.939999,144713100,10.875229,1.290,-0.96%,1383095
2007-02-02,84.120003,85.250002,83.7,84.749997,155382500,10.980172,1.550,0.01%,18342
2007-02-01,86.229998,86.269999,84.739997,84.739997,166085500,10.978876,1.530,-1.15%,1917936
2007-01-31,84.86,85.999999,84.350001,85.73,214017300,11.10714,1.650,0.21%,450285
2007-01-30,86.430002,86.489997,85.250002,85.550002,144492600,11.08382,1.240,-0.45%,655711
2007-01-29,86.299999,86.650001,85.530002,85.939998,225416100,11.134348,1.120,0.66%,1478497
2007-01-26,87.109998,87.369997,84.990003,85.379998,246718500,11.061794,2.380,-1.01%,2488643
2007-01-25,87.109998,88.500003,86.03,86.249998,226493400,11.174511,2.470,-0.52%,1175575
2007-01-24,86.680001,87.149999,86.080001,86.700002,231953400,11.232813,1.070,1.17%,2706583
2007-01-23,85.73,87.51,85.510001,85.699999,301856100,11.103253,2.000,-1.26%,3791028
2007-01-22,89.139997,89.159998,85.649998,86.789997,363506500,11.244473,3.510,-1.93%,7023721
2007-01-19,88.629999,89.650002,88.120001,88.500003,341118400,11.466021000000001,1.530,-0.64%,2182975
2007-01-18,92.099998,92.109999,89.050002,89.070003,591151400,11.53987,3.060,-6.19%,36608373
2007-01-17,97.56000300000001,97.599998,94.820001,94.949997,411565000,12.301679,2.780,-2.21%,9112921
2007-01-16,95.68,97.250003,95.450002,97.099999,311019100,12.580232,1.800,2.62%,8151825
2007-01-12,94.590002,95.059999,93.229998,94.620003,328172600,12.258925,1.830,-1.23%,4042202
2007-01-11,95.94,96.779999,95.1,95.800003,360063200,12.411805000000001,1.680,-1.24%,4454377
2007-01-10,94.749999,97.800002,93.45000300000001,96.999997,738220000,12.567276,4.350,4.79%,35327966
2007-01-09,86.45000300000001,92.97999899999999,85.15,92.570003,837324600,11.993328,7.830,8.31%,69556637
2007-01-08,85.959998,86.52999799999999,85.28000300000001,85.47,199276700,11.073455000000001,1.250,0.49%,984100
2007-01-05,85.77,86.199997,84.400002,85.04999699999999,208685400,11.019039,1.800,-0.71%,1486098
2007-01-04,84.050001,85.949998,83.820003,85.659998,211815100,11.098071000000001,2.130,2.22%,4701370
2007-01-03,86.289999,86.579999,81.899999,83.800002,309579900,10.857091,4.680,-1.23%,3794918
2006-12-29,83.949999,85.399999,83.359999,84.839999,269107300,10.991832,2.040,4.91%,13210771
2006-12-28,80.22,81.249997,79.650001,80.870002,279969200,10.477481,1.600,-0.80%,2232343
2006-12-27,78.15,82.000001,76.77000100000001,81.520003,483938700,10.561695,5.230,0.01%,59390
2006-12-26,82.149998,82.570001,80.890002,81.510003,122672200,10.560399,1.680,-0.84%,1029729
2006-12-22,83.460001,84.040001,81.599998,82.199999,153325900,10.649795,2.440,-0.84%,1294674
2006-12-21,84.70000300000001,85.48,82.199999,82.900002,225899800,10.740487,3.280,-2.19%,4957200
2006-12-20,86.470003,86.670001,84.739997,84.759997,141922900,10.981467,1.930,-1.80%,2548734
2006-12-19,84.729997,86.680001,83.619998,86.309999,227851400,11.182285,3.060,0.98%,2239325
2006-12-18,87.630003,87.999998,84.59,85.47,180394200,11.073455000000001,3.410,-2.56%,4627074
2006-12-15,89.02000100000001,89.219999,87.330003,87.719998,184984800,11.364964,1.890,-0.94%,1733899
2006-12-14,89.050002,89.999997,88.259997,88.54999699999999,208082700,11.472498,1.740,-0.56%,1168351
2006-12-13,87.949997,89.070003,87.149999,89.050002,214263000,11.537278,1.920,3.38%,7238272
2006-12-12,88.609999,88.839997,85.530002,86.140002,256655000,11.160260000000001,3.310,-2.94%,7547816
2006-12-11,88.899999,89.300001,88.049999,88.750002,124945100,11.49841,1.250,0.56%,693665
2006-12-08,87.23,89.39000300000001,87.000002,88.259997,196069300,11.434925999999999,2.390,1.40%,2748202
2006-12-07,90.02999799999999,90.500002,86.9,87.040003,251206900,11.276864,3.600,-3.11%,7802126
2006-12-06,90.63999799999999,91.390002,89.67000300000001,89.83,159546100,11.638334,1.720,-1.58%,2517220
2006-12-05,91.650002,92.32999699999999,90.869997,91.27,165709600,11.8249,1.460,0.16%,272774
2006-12-04,91.88,92.04999699999999,90.500002,91.120003,177384200,11.805467,1.550,-0.22%,388475
2006-12-01,91.799998,92.32999699999999,90.099999,91.320001,198769900,11.831377999999999,2.230,-0.37%,737321
2006-11-30,92.210001,92.679998,91.060001,91.660002,217621600,11.875428999999999,1.620,-0.15%,331878
2006-11-29,92.999999,93.150002,90.250003,91.799998,289270800,11.893567,2.900,-0.01%,31493
2006-11-28,90.359999,91.97000200000001,89.910002,91.809999,259043400,11.894862,2.060,2.54%,6567212
2006-11-27,92.510001,93.160003,89.499999,89.54,268709000,11.600762,3.660,-2.28%,6129028
2006-11-24,89.53,93.080001,89.499999,91.63000100000001,129669400,11.871542,3.580,1.46%,1895294
2006-11-22,88.990001,90.750001,87.850001,90.309998,167985300,11.700523,2.900,1.93%,3242156
2006-11-21,87.41999799999999,88.599998,87.109998,88.599998,155666700,11.478976,1.490,2.46%,3834497
2006-11-20,85.399999,87.000002,85.200001,86.470003,142698500,11.203014999999999,1.800,0.72%,1030555
2006-11-17,85.139999,85.939998,85.000003,85.850002,116606000,11.122688,0.940,0.28%,326901
2006-11-16,84.87,86.299999,84.620001,85.60999699999999,173485200,11.091593,1.680,1.86%,3219953
2006-11-15,85.04999699999999,85.899997,84.0,84.050001,163830800,10.88948,1.900,-1.12%,1831056
2006-11-14,84.799998,85.000003,83.899998,85.000003,147238700,11.012561999999999,1.100,0.77%,1134623
2006-11-13,83.22000200000001,84.449997,82.640002,84.350001,112668500,10.928348,1.810,1.48%,1667252
2006-11-10,83.550003,83.599998,82.499999,83.12,93466100,10.768989999999999,1.100,-0.26%,246729
2006-11-09,82.900002,84.690002,82.119997,83.339998,230763400,10.797493,2.570,1.08%,2490957
2006-11-08,80.020002,82.68999699999999,79.889999,82.449998,172729200,10.682185,2.800,2.41%,4162157
2006-11-07,80.449999,80.999998,80.129998,80.51,131483100,10.430839,0.870,1.00%,1319606
2006-11-06,78.949998,80.06000300000001,78.429999,79.710002,108644200,10.327192,1.630,1.81%,1970548
2006-11-03,79.360001,79.52999799999999,77.789998,78.290003,107972200,10.143218,1.740,-0.87%,943275
2006-11-02,78.919997,79.32,78.500001,78.97999899999999,116370800,10.232613,0.820,-0.23%,264615
2006-11-01,81.1,81.38,78.359998,79.160003,152798100,10.255934,3.020,-2.37%,3618302
2006-10-31,81.450002,81.68,80.23,81.08,125368600,10.504688,1.450,0.82%,1028885
2006-10-30,79.990002,80.900002,79.499997,80.41999799999999,124979400,10.419179,1.400,0.01%,15547
2006-10-27,81.750002,82.449998,80.010002,80.409998,148741600,10.417883,2.440,-2.17%,3221317
2006-10-26,81.899999,82.600001,81.13000100000001,82.189999,108189200,10.648499000000001,1.470,0.62%,675516
2006-10-25,81.349999,82.000001,81.009998,81.68,121303700,10.582424000000001,0.990,0.78%,942885
2006-10-24,81.210003,81.68,80.2,81.049999,115803100,10.500802,1.480,-0.50%,582849
2006-10-23,79.990002,81.899999,79.750003,81.460002,208126800,10.553921,2.150,1.89%,3930851
2006-10-20,78.969998,79.990002,78.66999799999999,79.950001,159853400,10.358286,1.320,1.22%,1942765
2006-10-19,79.259998,79.950001,78.16,78.989999,378244300,10.233908999999999,1.790,5.98%,22634788
2006-10-18,74.750002,75.370003,73.910003,74.529997,283476900,9.656073,1.460,0.32%,915787
2006-10-17,75.040002,75.27,74.039999,74.289998,120231300,9.624979,1.230,-1.47%,1769982
2006-10-16,75.189999,75.88000100000001,74.790003,75.399997,127173200,9.76879,1.090,0.51%,644164
2006-10-13,75.630002,76.879997,74.740002,75.02000100000001,171049200,9.719558000000001,2.140,-0.32%,545461
2006-10-12,73.610003,75.39000300000001,73.600002,75.26,148213800,9.750652,1.790,2.77%,4108618
2006-10-11,73.41999799999999,73.979998,72.599999,73.23,142963800,9.487646,1.380,-0.79%,1123418
2006-10-10,74.539997,74.579998,73.07999699999999,73.81,132897100,9.562791,1.500,-1.10%,1460200
2006-10-09,73.8,75.080003,73.530001,74.629999,109555600,9.669029,1.550,0.55%,605193
2006-10-06,74.420001,75.040002,73.81,74.220003,116739700,9.615910000000001,1.230,-0.82%,951636
2006-10-05,74.529997,76.160001,74.13000100000001,74.82999699999999,170970800,9.694941,2.030,-0.73%,1247469
2006-10-04,74.1,75.459998,73.159999,75.380003,207270700,9.766199,2.300,1.75%,3637300
2006-10-03,74.450002,74.95,73.19,74.08,197677200,9.597772,1.760,-1.04%,2059678
2006-10-02,75.100003,75.870001,74.299998,74.859998,178159800,9.698828,1.570,-2.75%,4906448
2006-09-29,77.110003,77.519999,76.679999,76.98,101453100,9.973494,0.840,-0.04%,39524
2006-09-28,77.02,77.479998,75.95000300000001,77.01,180902400,9.977381,1.530,0.79%,1420518
2006-09-27,77.169997,77.46999699999999,75.82,76.41,202593300,9.899645,1.650,-1.55%,3132493
2006-09-26,76.180001,77.77999799999999,76.099999,77.610001,275737000,10.055117,1.680,2.46%,6770578
2006-09-25,73.81,75.860001,73.719998,75.749998,214748100,9.814136,2.140,3.77%,8089831
2006-09-22,74.299998,74.339999,72.579999,73.000002,166278000,9.457847000000001,1.760,-2.21%,3675262
2006-09-21,75.25,76.059999,74.019999,74.65,198531200,9.671619999999999,2.040,-0.81%,1609155
2006-09-20,74.38,75.680003,74.220003,75.26,205697800,9.750652,1.460,2.02%,4154671
2006-09-19,74.1,74.36,72.79999699999999,73.77,177512300,9.557608,1.560,-0.16%,288302
2006-09-18,73.8,74.859998,73.300002,73.890002,176319500,9.573155999999999,1.560,-0.28%,499681
2006-09-15,74.599998,74.98,73.290002,74.1,245463400,9.600363,1.690,-0.09%,231658
2006-09-14,73.719998,74.67,73.459999,74.170002,200432400,9.609432,1.210,-0.04%,81041
2006-09-13,72.849998,74.319999,72.299999,74.20000300000001,286534500,9.613319,2.020,2.16%,6193863
2006-09-12,72.809998,73.449999,71.45,72.63,421171800,9.40991,2.000,0.18%,755216
2006-09-11,72.430002,73.72999899999999,71.419999,72.499997,237281100,9.393067,2.310,-0.03%,65433
2006-09-08,73.369997,73.570002,71.909997,72.519998,223980400,9.395658000000001,1.660,-0.38%,861470
2006-09-07,70.6,73.48,70.249999,72.79999699999999,316989400,9.431935000000001,3.230,3.96%,12538351
2006-09-06,71.079998,71.689999,69.7,70.030001,243525800,9.073055,1.990,-2.03%,4940033
2006-09-05,68.970003,71.500001,68.55,71.48,253114400,9.260917,2.950,4.53%,11474925
2006-09-01,68.47999899999999,68.650002,67.819997,68.380003,102123700,8.859282,0.830,0.78%,797728
2006-08-31,67.27999799999999,68.300001,66.659997,67.849998,143674300,8.790614999999999,1.640,1.33%,1909649
2006-08-30,67.339999,67.819997,66.679997,66.959997,170035600,8.675307,1.140,0.72%,1227682
2006-08-29,66.989998,67.259997,65.120002,66.48,236833100,8.613119000000001,2.140,-0.75%,1767917
2006-08-28,68.499999,68.61000200000001,66.679997,66.979998,184540300,8.677897999999999,1.930,-2.57%,4751086
2006-08-25,67.339999,69.049998,67.309999,68.749998,135989700,8.907219,1.740,1.39%,1885109
2006-08-24,67.88999799999999,68.189999,66.27000100000001,67.81000300000001,163797900,8.785434,1.920,0.74%,1216765
2006-08-23,68.000001,68.650002,66.93999699999999,67.309999,134064700,8.720653,1.710,-0.46%,614620
2006-08-22,66.679997,68.320002,66.5,67.61999899999999,144242000,8.760817,1.820,1.59%,2297121
2006-08-21,67.299998,67.309999,66.149999,66.560001,131556600,8.623484,1.160,-1.99%,2615240
2006-08-18,67.710001,68.399997,67.259997,67.909999,134088500,8.798389,1.140,0.47%,634831
2006-08-17,68.000001,68.660003,67.180002,67.589998,145287100,8.75693,1.480,-0.57%,833505
2006-08-16,67.1,68.070003,66.330003,67.98,195321000,8.807458,1.740,2.30%,4497230
2006-08-15,65.34,66.5,64.800001,66.449999,215338200,8.609232,1.700,3.93%,8453207
2006-08-14,64.04999699999999,65.21999699999999,63.6,63.940001,179405100,8.284038,1.620,0.46%,817393
2006-08-11,63.229999,64.129999,62.579997,63.650002,194382300,8.246466,1.550,-0.66%,1274216
2006-08-10,63.249999,64.810001,62.7,64.069998,174440000,8.300880000000001,2.110,0.75%,1316722
2006-08-09,65.430002,65.599999,63.400002,63.59,238959700,8.238692,2.200,-1.84%,4389661
2006-08-08,67.09,67.110001,64.510001,64.780001,249466000,8.392868,2.600,-3.62%,9019534
2006-08-07,67.720001,69.599998,66.310002,67.210003,311378200,8.707697999999999,3.290,-1.60%,4969254
2006-08-04,67.049999,68.61000200000001,64.959998,68.300001,463216600,8.848917,3.650,-1.85%,8586723
2006-08-03,67.909999,70.0,67.81000300000001,69.589997,210261100,9.016049,2.190,2.10%,4411283
2006-08-02,67.65,68.680003,67.510003,68.159998,137692100,8.830779,1.170,1.46%,2008601
2006-08-01,67.220003,67.929999,65.940001,67.180002,177941400,8.703811,1.990,-1.15%,2042284
2006-07-31,66.830001,68.630002,66.280002,67.96,223210400,8.804867,2.350,3.61%,8065382
2006-07-28,63.940001,65.680001,63.499998,65.589999,172876900,8.497811,2.180,3.45%,5971606
2006-07-27,64.500001,65.02,62.859997,63.400002,183761200,8.214075999999999,2.160,-0.74%,1352243
2006-07-26,61.999997,64.639997,61.680003,63.87,224606900,8.274969,2.960,3.13%,7035979
2006-07-25,61.779999,62.089999,60.780003,61.930002,147267400,8.023622999999999,1.310,0.83%,1222844
2006-07-24,61.26,62.099999,60.430001000000004,61.419996999999995,180714100,7.957547,1.670,1.15%,2083315
2006-07-21,59.820001,61.149998,59.640003,60.720001,222973100,7.866855999999999,1.510,0.36%,810808
